103 048 055 Cd 8489.754
103 049 054 I 8423.721
103 050 053 S 8341.757
104 040 064 Zr 8402.377
104 041 063 Nb 8453.459
104 042 062 Mo 8527.965
104 043 061 Tc 8541.149
104 044 060 Ru 8587.399
104 045 059 Rh 8568.949
104 046 058 Pd 8584.848
104 047 057 Ag 8536.184
104 048 056 Cd 8517.622
104 049 055 I 8435.237
104 050 054 S 8383.911
104 051 053 Sb 8256.644
105 039 066 Y 8269.020
105 040 065 Zr 8358.659
105 041 064 Nb 8431.692
105 042 063 Mo 8494.923
105 043 062 Tc 8534.643
105 044 061 Ru 8561.900
105 045 060 Rh 8572.704
105 046 059 Pd 8570.650
105 047 058 Ag 8550.370
105 048 057 Cd 8516.852
105 049 056 I 8464.704
105 050 055 S 8397.228
105 051 054 Sb 8300.992
105 052 053 Te 8186.836
106 040 066 Zr 8328.450
106 041 065 Nb 8393.271
106 042 064 Mo 8479.581
106 043 063 Tc 8506.556
106 044 062 Ru 8560.940
106 045 061 Rh 8553.931
106 046 060 Pd 8579.992
106 047 059 Ag 8544.639
106 048 058 Cd 8539.048
106 049 057 I 8470.120
106 050 056 S 8432.038
106 051 055 Sb 8322.012
106 052 054 Te 8236.767
107 040 067 Zr 8287.073
107 041 066 Nb 8367.089
107 042 065 Mo 8442.280
107 043 064 Tc 8492.897
107 044 063 Ru 8533.366
107 045 062 Rh 8554.103
107 046 061 Pd 8560.894
107 047 060 Ag 8553.900
107 048 059 Cd 8533.351
107 049 058 I 8494.021
107 050 057 S 8439.494
107 051 056 Sb 8358.734
107 052 055 Te 8256.899
108 041 067 Nb 8325.665
108 042 066 Mo 8422.219
108 043 065 Tc 8462.816
108 044 064 Ru 8527.225
108 045 063 Rh 8532.670
108 046 062 Pd 8567.023
108 047 061 Ag 8542.025
108 048 060 Cd 8550.019
108 049 059 I 8495.251
108 050 058 S 8469.027
108 051 057 Sb 8372.666
108 052 056 Te 8303.721
108 053 055 I 8174.884
109 041 068 Nb 8297.130
109 042 067 Mo 8381.477
109 043 066 Tc 8444.178
109 044 065 Ru 8496.227
109 045 064 Rh 8528.142
109 046 063 Pd 8544.882
109 047 062 Ag 8547.915
109 048 061 Cd 8538.764
109 049 060 I 8513.102
109 050 059 S 8470.518
109 051 058 Sb 8404.815
109 052 057 Te 8319.330
109 053 056 I 8220.016
109 054 055 Xe 8107.306
110 041 069 Nb 8255.260
110 042 068 Mo 8359.354
110 043 067 Tc 8411.259
110 044 066 Ru 8486.311
110 045 065 Rh 8504.254
110 046 064 Pd 8547.162
110 047 063 Ag 8532.108
110 048 062 Cd 8551.275
110 049 061 I 8508.908
110 050 060 S 8496.087
110 051 059 Sb 8412.681
110 052 058 Te 8358.115
110 053 057 I 8244.043
110 054 056 Xe 8159.280
111 042 069 Mo 8315.292
111 043 068 Tc 8390.089
111 044 067 Ru 8452.957
111 045 066 Rh 8495.631
111 046 065 Pd 8521.749
111 047 064 Ag 8534.787
111 048 063 Cd 8537.079
111 049 062 I 8522.282
111 050 061 S 8493.130
111 051 060 Sb 8440.120
111 052 059 Te 8367.763
